2v
par|2v
par
robeur|robeur
ou|ou
par|par
robber
tout|robber
tout
par|par
mal|mal
seignour|seignour
ou|ou
par|par
guerre
quant|guerre
quant
moeurt|moeurt
pert|pert
l’|l’
avoir|avoir
et|et
la|la
terre
lors|terre
lors
laisse|laisse
tout|tout
et|et
deguerpist
tel|deguerpist
tel
le|le
despend|despend
qui|qui
ne|ne
·l|·l
conquist
ne|conquist
ne
·l|·l
dis|dis
pas|pas
pource_que|pource_que
donner
ne|donner
ne
peüst|peüst
on|on
moult|moult
sans|sans
conquester
qui|conquester
qui
moult|moult
despend|despend
et|et
poy|poy
amasse
tost|amasse
tost
pert|pert
son|son
pris|pris
aussi|aussi
sa|sa
grasse
cil|grasse
cil
qui|qui
conquiert|conquiert
et|et
ne|ne
despend
il|despend
il
est|est
haïs|haïs
de|de
toute|toute
gent
ly|gent
ly
ungs|ungs
sans|sans
l’|l’
autre|autre
n’|n’
a|a
mestier
car|mestier
car
ly|ly
ungs|ungs
doibt|doibt
àl’|àl’
autre|autre
aidier
peu|aidier
peu
vault|vault
conquerre|conquerre
sans|sans
donner
et|donner
et
qui|qui
despend|despend
sans|sans
conquester
ce|conquester
ce
a|a
on|on
veü|veü
de|de
mainte|mainte
gent
qui|gent
qui
d’|d’
oucqués|oucqués
viennent|viennent
à|à
nient
bon|nient
bon
prince|prince
doibt|doibt
tousjors|tousjors
despendre
et|despendre
et
conquerre|conquerre
donner|donner
et|et
prendre
car|prendre
car
largesse|largesse
est|est
primesse|primesse
d’|d’
amour
riche|amour
riche
est|est
de|de
prouesse|prouesse
et|et
d’|d’
onnour
et|onnour
et
si|si
peüst|peüst
du|du
siecle|siecle
joÿr
amour|joÿr
amour
et|et
honnour|honnour
maintenir
dont|maintenir
dont
ert|ert
il|il
du|du
siecle|siecle
loés
et|loés
et
aprés|aprés
sa|sa
mort|mort
remembrés
de|remembrés
de
ce|ce
vous|vous
vueils|vueils
atant|atant
laissier
à|laissier
à
mon|mon
compte|compte
vueils|vueils
repairier
seigneurs|repairier
seigneurs
je|je
scay|scay
assés|assés
de_fy
que|de_fy
que
d’|d’
alixandre|alixandre
avés|avés
ouÿ|ouÿ
